RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4187,15004187,Miller,529,Spain,Male,43,7,188430.48,2,1,0,118037.72,0
4188,15004188,Johnson,677,Spain,Female,61,3,58709.41,3,1,0,135869.29,0
4189,15004189,Garcia,559,France,Female,47,4,182475.27,2,1,1,87252.91,1
4190,15004190,Williams,577,Germany,Male,41,7,170308.56,3,1,1,79533.01,0
4191,15004191,Miller,742,Germany,Male,41,1,61192.77,4,1,1,10421.08,0
4192,15004192,Garcia,379,France,Female,40,0,46703.32,4,0,1,24329.08,1
4193,15004193,Smith,638,Spain,Female,35,10,171848.55,2,1,0,127107.65,1
4194,15004194,Rodriguez,487,Spain,Male,36,4,90695.95,2,0,0,47380.87,1
4195,15004195,Miller,753,Germany,Female,46,5,9229.58,4,1,0,47817.53,1
4196,15004196,Jones,585,Germany,Female,62,1,90820.37,4,1,1,76950.16,1
4197,15004197,Davis,689,France,Male,28,6,156741.76,3,1,1,14575.58,0
4198,15004198,Williams,662,France,Male,30,6,178934.76,4,0,1,88965.85,1
4199,15004199,Miller,802,France,Male,22,5,173039.26,2,1,1,95943.62,1
4200,15004200,Martinez,654,Spain,Female,32,4,7054.1,3,1,0,50409.16,0
4201,15004201,Smith,757,Spain,Male,69,9,166452.04,2,1,0,45859.42,0
4202,15004202,Brown,400,Germany,Female,41,4,86855.25,1,0,0,128988.6,1
4203,15004203,Smith,667,Germany,Female,62,8,187194.13,1,0,0,114866.82,0
4204,15004204,Garcia,501,France,Female,59,7,43263.01,4,1,1,71364.9,1
4205,15004205,Rodriguez,630,Spain,Female,39,9,158946.54,2,0,0,112236.93,0
4206,15004206,Martinez,815,France,Male,28,0,44097.88,3,0,0,148881.24,0
4207,15004207,Williams,621,Germany,Female,32,3,150978.43,4,0,0,105884.43,0
4208,15004208,Jones,462,Germany,Male,47,5,184650.79,2,0,0,104163.73,1
4209,15004209,Davis,489,Spain,Female,64,0,34158.61,4,1,0,42896.15,1
4210,15004210,Garcia,803,Germany,Male,28,6,83638.75,2,1,0,15391.2,0
4211,15004211,Garcia,644,France,Female,64,5,30203.67,4,1,1,115577.97,0
4212,15004212,Davis,498,Germany,Female,27,10,102158.85,1,1,1,19709.92,0
4213,15004213,Johnson,709,Spain,Male,62,6,2988.44,2,1,0,53042.43,1
4214,15004214,Miller,794,France,Female,46,0,121527.89,1,0,1,86512.87,1
4215,15004215,Williams,626,France,Male,34,10,7012.11,4,1,0,77002.2,1
4216,15004216,Martinez,402,France,Male,69,3,40964.82,2,0,1,112544.22,1
4217,15004217,Brown,797,France,Male,37,4,91171.1,4,1,0,128918.03,0
4218,15004218,Martinez,629,France,Male,48,0,192517.04,2,0,0,48893.02,0
4219,15004219,Williams,384,Spain,Female,59,2,85582.97,4,0,1,107117.81,1
4220,15004220,Martinez,481,France,Male,28,7,152792.1,3,1,1,44534.31,1
4221,15004221,Martinez,578,Spain,Male,33,0,8807.94,3,0,1,12564.78,0
4222,15004222,Jones,769,France,Female,51,10,191673.38,4,0,0,42700.21,1
4223,15004223,Garcia,533,France,Female,58,6,10423.32,2,0,1,142886.04,1
4224,15004224,Martinez,819,Germany,Female,36,9,179250.53,4,0,1,96185.8,1
4225,15004225,Brown,450,Spain,Male,53,3,77526.51,2,1,0,71644.61,0
4226,15004226,Davis,424,Spain,Female,52,6,20007.77,3,1,0,82954.69,1
4227,15004227,Johnson,411,France,Male,22,10,139135.4,1,1,0,56679.44,0
4228,15004228,Davis,629,Germany,Female,27,2,109849.86,1,0,1,84599.16,0
4229,15004229,Garcia,820,Germany,Female,22,8,156364.86,3,0,0,100725.14,1
4230,15004230,Martinez,702,Spain,Female,24,6,138779.3,3,1,0,129937.51,0
4231,15004231,Davis,721,Germany,Male,22,4,179965.32,1,0,0,134506.93,0
4232,15004232,Brown,527,Germany,Male,31,7,125859.61,4,0,1,18864.89,0
4233,15004233,Johnson,435,Germany,Female,22,5,106310.42,2,0,1,74902.74,1
4234,15004234,Brown,604,France,Female,25,8,65268.42,3,1,1,41062.09,1
4235,15004235,Rodriguez,709,France,Female,32,4,50016.54,2,1,1,122398.83,1
4236,15004236,Williams,812,Germany,Female,32,1,90758.43,3,1,0,28563.08,1
4237,15004237,Garcia,635,France,Male,55,7,57969.09,1,1,0,115846.8,0
4238,15004238,Rodriguez,429,Germany,Female,48,9,176879.4,2,1,1,106015.65,0
4239,15004239,Smith,545,Germany,Male,57,2,62020.75,4,0,0,111276.68,0
4240,15004240,Rodriguez,661,France,Female,29,4,88079.19,3,0,1,79120.47,1
4241,15004241,Davis,362,France,Female,44,7,191181.47,2,0,0,25339.68,0
4242,15004242,Davis,558,Germany,Female,18,0,12822.08,4,0,0,15088.14,0
4243,15004243,Smith,447,Germany,Male,46,6,103120.58,2,0,1,26591.22,1
4244,15004244,Miller,471,France,Female,41,3,27794.71,1,0,0,10096.89,0
4245,15004245,Garcia,430,France,Female,33,8,129810.77,4,0,1,41772.7,1
4246,15004246,Brown,422,Spain,Female,67,8,100767.53,2,1,0,101798.9,0
4247,15004247,Miller,524,Germany,Female,28,4,70513.42,2,0,1,101457.64,1
4248,15004248,Davis,562,Germany,Male,46,1,27920.14,4,1,1,26244.21,1
4249,15004249,Smith,616,Spain,Female,40,5,21741.52,3,0,0,97471.81,0
4250,15004250,Jones,620,Spain,Female,48,2,5598.94,1,1,0,33967.4,1
4251,15004251,Garcia,765,France,Male,47,8,103776.4,3,0,1,73270.25,0
4252,15004252,Davis,438,France,Male,19,8,80166.87,2,1,1,94580.21,1
4253,15004253,Brown,768,France,Female,20,1,186242.98,4,0,1,16747.06,1
4254,15004254,Johnson,356,Germany,Male,20,10,79406.43,3,0,1,14756.85,0
4255,15004255,Martinez,522,Germany,Male,31,3,54706.49,2,0,0,76354.01,0
4256,15004256,Martinez,455,Germany,Male,23,10,159583.28,3,0,1,106187.76,1
4257,15004257,Rodriguez,772,Germany,Female,46,7,48649.49,3,0,0,113429.65,1
4258,15004258,Brown,466,Spain,Male,64,7,66560.89,3,1,0,109423.99,0
4259,15004259,Johnson,803,France,Male,64,2,45770.41,2,1,1,125101.52,0
4260,15004260,Jones,799,Spain,Male,24,0,143283.64,3,1,1,104233.11,0
4261,15004261,Rodriguez,407,Spain,Male,53,10,27098.62,4,1,0,53471.21,0
4262,15004262,Brown,442,Spain,Male,34,1,44475.18,2,0,1,87046.32,0
4263,15004263,Smith,472,France,Male,21,2,41275.07,2,1,1,20277.8,0
4264,15004264,Garcia,594,Spain,Male,19,4,47613.83,1,1,0,22135.88,0
4265,15004265,Miller,388,France,Female,26,3,66952.85,3,1,1,147900.97,1
4266,15004266,Jones,404,Spain,Male,35,8,27958.45,1,0,1,30681.24,0
4267,15004267,Jones,534,Germany,Male,42,10,177689.42,4,0,0,80735.67,0
4268,15004268,Miller,391,Spain,Female,49,10,149122.87,4,1,1,129386.28,0
4269,15004269,Davis,774,Germany,Male,41,10,100564.66,2,1,1,75886.24,1
4270,15004270,Rodriguez,749,Germany,Female,67,0,77876.54,2,0,0,25631.94,1
4271,15004271,Jones,625,Spain,Male,47,7,115956.31,3,0,1,88999.13,1
4272,15004272,Rodriguez,411,Germany,Female,43,8,67589.24,4,0,1,56460.03,1
4273,15004273,Johnson,728,Spain,Male,53,0,155251.22,3,0,0,40330.46,0
4274,15004274,Miller,806,Germany,Male,26,2,7550.25,1,1,1,47281.95,1
4275,15004275,Davis,489,Spain,Male,24,4,159814.37,1,1,0,74241.27,0
4276,15004276,Smith,354,Germany,Male,67,0,193514.04,4,0,0,42778.89,0
4277,15004277,Martinez,618,France,Female,45,5,70998.41,2,0,1,85955.38,1
4278,15004278,Martinez,647,Germany,Female,70,0,135659.96,4,0,1,72753.37,1
4279,15004279,Williams,751,Germany,Male,35,3,18444.74,3,0,1,96315.01,1
4280,15004280,Rodriguez,781,Germany,Female,24,4,187659.05,2,0,1,38562.74,1
4281,15004281,Rodriguez,836,Spain,Female,55,1,120112.72,1,0,0,84765.05,0
4282,15004282,Brown,491,France,Male,20,1,183096.1,4,1,1,10411.06,1
4283,15004283,Martinez,439,France,Female,29,3,22462.4,1,1,1,71735.45,1
4284,15004284,Brown,355,Germany,Female,62,6,68479.93,3,1,0,126763.42,1
4285,15004285,Johnson,803,Germany,Male,38,7,178524.75,1,1,0,120089.65,0
4286,15004286,Rodriguez,612,Spain,Female,22,10,157215.53,1,0,1,133883.11,0
4287,15004287,Smith,533,Spain,Female,50,7,37719.81,3,0,0,148262.31,0
4288,15004288,Davis,622,Germany,Female,60,3,197594.69,4,1,1,35797.27,1
4289,15004289,Brown,541,Germany,Male,59,10,26891.3,1,0,0,11052.11,1
4290,15004290,Rodriguez,482,France,Male,36,7,62886.99,3,0,0,25047.04,1
4291,15004291,Martinez,532,France,Male,67,9,174134.07,2,0,1,77203.52,1
4292,15004292,Williams,375,Spain,Female,54,2,193559.66,3,0,1,74127.88,1
4293,15004293,Williams,816,Spain,Male,21,2,32804.63,1,1,0,108860.26,1
4294,15004294,Johnson,690,France,Male,22,7,13035.36,2,0,0,138135.95,1
4295,15004295,Brown,642,Germany,Female,29,9,132140.15,3,1,0,38417.47,0
4296,15004296,Garcia,462,Germany,Male,63,4,20056.46,3,0,1,86463.12,1
4297,15004297,Miller,351,France,Male,28,2,137243.3,3,1,1,148208.16,1
4298,15004298,Miller,360,France,Female,69,3,34703.97,1,0,0,81135.17,1
4299,15004299,Rodriguez,452,France,Female,47,8,154738.59,3,1,0,112093.05,1
4300,15004300,Jones,759,Germany,Male,59,7,180559.51,1,1,0,148416.92,1
4301,15004301,Miller,713,Germany,Female,41,5,196954.68,4,0,1,145806.68,0
4302,15004302,Rodriguez,367,Germany,Female,19,3,63456.86,1,0,1,149493.52,0
4303,15004303,Miller,816,Germany,Male,22,8,85707.32,2,0,0,42422.36,0
4304,15004304,Jones,423,France,Female,47,8,164617.64,4,1,0,103621.83,1
4305,15004305,Rodriguez,524,Spain,Male,39,3,114986.32,4,1,0,86585.32,0
4306,15004306,Johnson,610,Spain,Male,23,6,165939.99,3,1,0,51391.37,0
4307,15004307,Jones,442,Spain,Male,67,7,122651.07,3,0,1,46398.49,0
4308,15004308,Miller,485,Spain,Female,36,1,27819.46,2,1,1,51667.29,1
4309,15004309,Rodriguez,719,Germany,Male,68,4,124766.22,4,1,1,14219.16,0
4310,15004310,Brown,694,Germany,Male,52,2,139952.55,4,1,1,134998.87,0
4311,15004311,Smith,472,Germany,Female,51,4,125436.37,1,0,1,119082.42,1
4312,15004312,Martinez,492,Spain,Male,40,7,1352.99,2,1,0,105623.58,0
4313,15004313,Jones,594,France,Female,29,10,76446.17,4,0,1,146854.86,0
4314,15004314,Williams,782,Spain,Female,58,6,74329.59,3,1,1,110137.49,0
4315,15004315,Davis,761,Spain,Female,35,10,184337.38,1,0,1,78261.75,0
4316,15004316,Miller,606,Spain,Female,30,5,16519.88,4,1,1,27851.28,1
4317,15004317,Davis,783,Germany,Female,18,10,147211.26,4,0,0,33796.24,1
4318,15004318,Davis,615,Germany,Female,20,5,197168.08,4,0,0,124429.93,1
4319,15004319,Williams,624,Spain,Female,35,10,137088.12,1,1,0,99366.52,1
4320,15004320,Brown,625,Germany,Female,33,10,97711.07,4,0,1,72504.65,1
4321,15004321,Smith,541,Spain,Female,45,7,161116.81,1,1,0,23409.86,0
4322,15004322,Williams,449,Spain,Male,27,2,1629.69,3,1,1,10286.41,1
4323,15004323,Martinez,362,Spain,Male,42,10,91230.23,4,1,1,136348.87,1
4324,15004324,Jones,734,Spain,Male,20,8,144563.01,1,0,1,86313.2,1
4325,15004325,Williams,519,France,Female,26,8,173265.88,4,1,1,93520.09,0
4326,15004326,Rodriguez,626,Germany,Male,45,8,159226.99,2,0,0,77952.41,0
4327,15004327,Johnson,562,France,Male,23,0,37265.97,1,1,1,147796.85,1
4328,15004328,Brown,626,Germany,Male,46,5,131843.33,4,1,0,139263.56,1
4329,15004329,Johnson,787,Germany,Female,67,3,18698.62,2,1,0,56850.94,0
4330,15004330,Miller,385,France,Male,39,5,24789.65,1,0,1,79027.31,0
4331,15004331,Brown,628,France,Female,57,5,14332.6,4,1,0,43460.07,0
4332,15004332,Davis,756,France,Male,52,4,134976.54,3,1,1,36386.32,1
4333,15004333,Johnson,785,Spain,Female,39,9,127303.94,3,0,0,10419.6,0
4334,15004334,Brown,660,Germany,Male,25,8,105481.13,4,1,0,88642.57,0
4335,15004335,Johnson,749,Germany,Female,50,2,193956.52,1,1,1,28312.29,0
4336,15004336,Davis,775,Spain,Female,57,2,15132.37,4,1,0,102592.74,1
4337,15004337,Davis,379,Spain,Female,64,0,159066.47,4,1,1,67165.17,1
4338,15004338,Johnson,541,France,Female,24,10,166393.11,4,1,0,115078.86,0
4339,15004339,Garcia,559,France,Female,47,4,156654.66,1,1,0,111712.21,1
4340,15004340,Garcia,564,Spain,Male,57,4,128342.82,2,1,0,119839.9,1
4341,15004341,Davis,680,France,Male,32,3,67930.75,3,0,0,126986,0
4342,15004342,Jones,849,Germany,Male,27,4,89954.84,1,0,0,53913.46,1
4343,15004343,Smith,576,Spain,Male,25,1,26209.65,2,0,1,96170.43,1
4344,15004344,Brown,775,Spain,Male,56,7,192379.99,4,1,0,107179.54,1
4345,15004345,Miller,389,Germany,Male,38,2,41233.88,2,1,1,27994.56,1
4346,15004346,Davis,406,Germany,Female,64,7,60495.82,2,1,1,100616.23,1
4347,15004347,Brown,506,France,Male,25,10,157854.43,1,0,0,22006.13,0
4348,15004348,Martinez,503,Germany,Female,51,0,114041.39,2,0,1,138968.24,1
4349,15004349,Rodriguez,752,Germany,Male,39,3,197040.65,4,1,1,80203.55,1
4350,15004350,Brown,546,Spain,Male,35,3,93464.3,3,1,1,79727.01,0
4351,15004351,Miller,616,Spain,Female,68,0,175945.46,3,0,0,102501.42,1
4352,15004352,Williams,684,Spain,Male,56,5,27663.5,2,1,0,70454.16,1
4353,15004353,Garcia,513,France,Female,36,3,8022.44,3,1,1,80820.71,0
4354,15004354,Johnson,541,Germany,Female,34,8,197461.54,3,1,1,20671.83,1
4355,15004355,Martinez,580,Germany,Male,44,4,114239.65,4,1,1,66720.14,0
4356,15004356,Davis,624,France,Female,53,10,68824.74,2,1,0,117363.16,1
4357,15004357,Johnson,579,Germany,Female,30,7,175366.22,3,1,0,26918.76,1
4358,15004358,Smith,576,France,Male,48,9,149104.94,1,1,0,68651.56,0
4359,15004359,Johnson,430,Germany,Female,50,10,33485.11,1,1,0,91882.38,0
4360,15004360,Garcia,449,Germany,Male,24,1,59812.97,4,1,1,126639.66,0
4361,15004361,Johnson,368,Spain,Male,40,2,101487.48,3,1,1,122266,0
4362,15004362,Jones,608,Spain,Female,53,0,166941.47,1,1,1,21182.53,0
4363,15004363,Davis,463,France,Male,66,0,142277.72,3,1,0,52742.43,0
4364,15004364,Jones,403,France,Male,30,0,36578.71,4,1,0,55332.37,1
4365,15004365,Jones,429,Spain,Male,32,10,39263.04,1,0,0,119244.66,1
4366,15004366,Rodriguez,375,Germany,Female,29,6,106664.33,1,1,1,93957.74,1
4367,15004367,Jones,502,Spain,Male,56,6,173730.83,4,0,0,56961.78,0
4368,15004368,Jones,655,Spain,Male,56,0,131934.77,3,1,0,77340.26,1
4369,15004369,Davis,787,Germany,Female,32,2,164451.85,1,0,1,94046.47,1
4370,15004370,Johnson,528,Spain,Male,30,4,78287.94,2,0,1,74045.18,1
4371,15004371,Brown,638,Germany,Male,49,5,65022.37,2,0,0,38862.37,1
4372,15004372,Jones,357,Spain,Male,49,2,63223.7,4,0,0,29005.03,1
4373,15004373,Smith,516,Spain,Male,47,4,167380.06,2,1,0,44113.61,1
4374,15004374,Johnson,813,Germany,Male,44,10,106081.21,2,1,0,146789.96,1
4375,15004375,Rodriguez,774,Spain,Male,39,5,110120.69,2,0,0,90843.52,0
4376,15004376,Davis,637,France,Male,69,8,159024.48,3,1,1,14759.82,0
4377,15004377,Garcia,824,Spain,Male,57,5,148728.95,4,1,1,59945.67,1
4378,15004378,Jones,628,France,Female,22,8,50892.62,3,0,0,96475.13,1
4379,15004379,Garcia,666,Spain,Male,49,7,92986.1,4,0,0,51794.97,0
4380,15004380,Martinez,650,Germany,Male,32,1,189595.18,4,0,1,88681.74,1
4381,15004381,Williams,394,Spain,Male,43,4,7017.49,2,0,0,49397.02,0
4382,15004382,Davis,550,France,Female,47,10,57262.91,3,0,1,51885.94,1
4383,15004383,Jones,662,France,Male,42,2,52974.44,1,0,0,41437.82,0
4384,15004384,Miller,675,Spain,Female,34,3,197808.04,2,0,1,109155.73,0
4385,15004385,Martinez,591,Spain,Female,69,7,173800.5,4,1,0,136545.05,0
4386,15004386,Jones,526,Spain,Male,59,9,106111.46,4,1,1,43253.01,1
4387,15004387,Rodriguez,658,Spain,Female,28,2,117031.41,4,0,0,96400.72,1
4388,15004388,Johnson,457,Germany,Female,65,2,148639.03,3,0,0,142160.92,0
4389,15004389,Garcia,370,Germany,Male,59,7,98353.08,2,0,1,137856.89,0
4390,15004390,Garcia,650,France,Female,43,7,159418.77,2,1,1,15618.08,1
4391,15004391,Brown,750,Spain,Male,20,9,52228,4,0,1,106159.02,1
4392,15004392,Johnson,430,Spain,Male,52,0,82836.9,2,0,0,25475.74,1
4393,15004393,Williams,712,Spain,Female,39,1,181438.7,3,0,0,137787.38,0
4394,15004394,Martinez,530,Spain,Female,47,0,28107.69,2,0,0,145802.73,0
4395,15004395,Miller,672,Germany,Male,60,7,61865.61,3,0,1,122429.43,1
4396,15004396,Miller,489,Germany,Male,23,10,31999.48,4,1,1,93428.58,0
4397,15004397,Brown,535,Spain,Male,27,10,127355,3,0,0,20748.07,0
4398,15004398,Davis,506,Spain,Male,47,10,135357.55,1,0,0,16898.85,0
4399,15004399,Garcia,451,Germany,Female,57,8,87653.31,1,1,1,135235.21,0
4400,15004400,Williams,530,France,Female,30,10,85263.54,1,0,1,53620.63,0
4401,15004401,Smith,479,Spain,Female,44,2,163106.42,1,0,1,49647.44,1
4402,15004402,Davis,646,France,Female,56,5,125165.14,2,0,1,83841.02,0
4403,15004403,Davis,418,Germany,Female,69,0,28218.73,4,1,1,72268.36,1
4404,15004404,Jones,429,France,Female,18,3,154361.57,2,0,0,12290.67,0
4405,15004405,Davis,376,Spain,Female,60,0,167886,1,0,1,94422.5,1
4406,15004406,Williams,682,Spain,Male,66,7,24901.67,1,0,1,10282.6,1
4407,15004407,Jones,646,Germany,Female,68,5,146378.2,1,0,0,130476.18,1
4408,15004408,Miller,625,Spain,Male,67,0,66655.94,4,0,1,105052.17,1
4409,15004409,Miller,456,Spain,Male,31,7,144265.89,1,1,0,66495.43,1
4410,15004410,Jones,519,Spain,Female,59,0,165734.15,2,1,0,107818.92,0
4411,15004411,Jones,521,Germany,Male,33,3,122125.82,3,0,0,53423.75,0
4412,15004412,Rodriguez,842,Spain,Male,44,9,130582.42,2,1,0,37829.52,0
4413,15004413,Jones,808,Germany,Male,18,3,80409.13,3,0,1,47421.38,0
4414,15004414,Martinez,841,Germany,Male,22,9,67194.99,2,0,1,49100.94,1
4415,15004415,Williams,354,Spain,Female,69,2,94709.39,3,1,1,122224.48,0
4416,15004416,Jones,806,Germany,Female,20,1,132043.77,4,0,0,101204.99,0
4417,15004417,Smith,509,France,Male,30,3,34116.32,1,0,0,50254.36,0
4418,15004418,Davis,447,Spain,Female,44,8,29085.8,3,1,0,13760.98,1
4419,15004419,Jones,501,Spain,Female,21,6,178793.32,2,1,1,80807.94,1
4420,15004420,Brown,557,Germany,Male,46,0,57755.22,2,1,1,64464.16,1
4421,15004421,Garcia,688,Germany,Male,48,7,37290.91,1,0,0,11426.31,1
4422,15004422,Williams,672,Spain,Female,23,8,164565.93,4,0,0,127745.56,1
4423,15004423,Brown,449,Germany,Male,42,5,190594.55,1,1,1,63412.13,0
4424,15004424,Brown,823,France,Female,48,8,61825.82,4,0,0,134475.66,0
4425,15004425,Garcia,509,Spain,Female,49,7,197516.28,3,1,1,98549.64,0
4426,15004426,Davis,806,France,Female,47,6,83991.25,3,0,1,146496.77,1
4427,15004427,Smith,715,Germany,Male,46,9,143800.05,1,1,0,83708.29,1
4428,15004428,Smith,732,Germany,Male,68,9,13681.19,1,1,1,12359.88,1
4429,15004429,Jones,725,France,Female,44,7,186978.8,2,1,1,23505.99,0
4430,15004430,Williams,658,France,Female,38,7,49217.96,1,1,0,115811.5,1
4431,15004431,Miller,511,Spain,Male,23,4,35116.89,3,0,0,119106.3,0
4432,15004432,Jones,620,Spain,Female,27,9,189741.71,1,0,0,78805.3,1
4433,15004433,Garcia,728,Spain,Female,29,7,149431.26,3,0,1,120572.37,1
4434,15004434,Martinez,634,Spain,Female,67,7,118386.22,1,0,1,104117.86,1
4435,15004435,Johnson,355,France,Female,28,3,37011.07,4,0,0,15380.48,0
4436,15004436,Martinez,664,Germany,Male,66,10,71295.71,4,1,1,103047.9,0
4437,15004437,Williams,650,Germany,Female,26,4,73844.79,3,1,1,107169.14,1
4438,15004438,Davis,776,France,Male,28,4,49233.74,1,1,1,94659.16,0
4439,15004439,Johnson,351,France,Male,66,4,190729.36,3,1,1,15354.53,1
4440,15004440,Jones,392,Spain,Female,21,6,47861.36,3,0,0,52107.7,0
4441,15004441,Garcia,364,France,Male,55,3,21588.85,1,1,0,110160.36,0
4442,15004442,Johnson,519,Spain,Female,52,0,193015.77,3,0,1,14950.48,0
4443,15004443,Davis,383,France,Female,46,9,22142.9,1,1,1,128887.54,1
4444,15004444,Davis,661,France,Male,38,0,90420.44,2,0,1,13070.05,1
4445,15004445,Jones,464,Germany,Male,64,5,114227.11,1,0,0,123555.57,1
4446,15004446,Miller,391,Germany,Male,36,3,164416.99,2,1,1,67439.15,1
4447,15004447,Garcia,688,Germany,Male,25,3,68765.44,3,1,1,114161.06,0
4448,15004448,Jones,529,Germany,Male,62,7,40908.1,3,1,1,96834.6,0
4449,15004449,Williams,799,Germany,Male,70,4,124793.86,3,0,1,98996.04,0
4450,15004450,Davis,680,France,Male,37,10,61250.98,2,0,1,67219.69,1
4451,15004451,Miller,477,Germany,Male,26,5,1968.4,1,0,1,138955.67,0
4452,15004452,Brown,679,France,Male,40,9,127287.24,3,1,1,63985,0
4453,15004453,Brown,485,Germany,Female,23,3,160743.78,1,0,0,117928.12,1
4454,15004454,Williams,676,Spain,Female,69,1,126744.23,2,1,1,12665.72,1
4455,15004455,Williams,759,France,Male,43,4,162545.36,4,0,1,120755.91,0
4456,15004456,Garcia,502,France,Male,55,10,25185.01,3,0,1,111441.15,1
4457,15004457,Miller,737,Spain,Female,38,6,191086.51,4,0,1,84126.22,0
4458,15004458,Brown,520,Spain,Male,49,10,94531.96,2,0,1,54768.73,0
4459,15004459,Johnson,362,Spain,Female,64,8,13523.95,2,0,1,33114.52,1
4460,15004460,Williams,524,Germany,Female,42,1,99588.56,4,0,1,56829.02,1
4461,15004461,Jones,521,France,Male,23,2,197125.93,2,1,0,37311.59,1
4462,15004462,Garcia,548,France,Male,47,0,46386.96,4,0,0,144582.81,0
4463,15004463,Miller,837,Spain,Female,43,3,102078.82,3,1,1,97818.77,0
4464,15004464,Garcia,815,France,Male,53,4,160248.69,3,0,0,94729.45,0
4465,15004465,Brown,571,Spain,Female,59,2,118386.24,2,0,0,117607.54,1
4466,15004466,Brown,407,Germany,Female,49,3,11917.52,2,1,1,149358.09,0
4467,15004467,Rodriguez,432,Spain,Male,43,8,29472.37,2,1,1,16071.76,1
4468,15004468,Johnson,615,France,Male,29,5,188205.9,2,1,0,135205.55,0
4469,15004469,Jones,395,France,Male,55,2,130928.5,4,1,0,59301.37,1
4470,15004470,Williams,422,Germany,Male,67,9,72905.52,1,0,0,95975.05,0
4471,15004471,Garcia,473,Germany,Female,60,6,158369.69,3,1,0,19108.04,0
4472,15004472,Miller,358,Germany,Female,27,1,58909.18,4,1,1,89061.89,1
4473,15004473,Johnson,692,Spain,Female,22,10,177443.5,3,1,1,99520.68,1
4474,15004474,Johnson,456,Germany,Male,52,3,71233.88,4,0,1,82845.77,0
4475,15004475,Rodriguez,422,France,Male,62,9,190320.05,3,0,0,35562.84,1
4476,15004476,Johnson,814,Spain,Female,18,5,46455.24,1,1,0,28591.77,1
4477,15004477,Garcia,368,Germany,Female,43,10,73980.59,4,0,0,99597.07,0
4478,15004478,Miller,400,Spain,Male,40,2,21017.04,3,1,1,116132.18,0
4479,15004479,Martinez,358,Spain,Male,30,4,81588.08,2,0,1,82803.09,0
4480,15004480,Davis,510,France,Female,22,2,110403,3,0,1,71566.74,1
4481,15004481,Davis,592,Spain,Male,63,2,71476.11,4,0,0,10056.87,0
4482,15004482,Johnson,400,France,Female,18,7,59697.21,4,0,1,101802.49,0
4483,15004483,Johnson,664,Spain,Female,49,2,96837.34,3,0,1,34961.17,0
4484,15004484,Johnson,394,Spain,Male,34,3,139812.11,3,0,1,96460.59,1
4485,15004485,Garcia,432,France,Male,36,10,44191.56,1,0,1,111171.74,0
4486,15004486,Johnson,815,France,Female,45,6,14153.38,3,0,0,37043.78,1
4487,15004487,Brown,786,Germany,Male,18,0,13383.52,3,1,1,146059.79,1
4488,15004488,Martinez,414,Spain,Female,29,2,133153.11,2,1,0,25553.64,0
4489,15004489,Miller,746,France,Male,18,8,87530.13,4,0,0,110034.23,1
4490,15004490,Garcia,832,France,Male,60,0,183162.55,4,0,0,134814.33,1
4491,15004491,Smith,403,Spain,Male,65,10,76279.61,3,0,0,78495.8,0
4492,15004492,Martinez,771,Spain,Female,54,1,50801.1,2,1,1,98240.25,1
4493,15004493,Johnson,590,France,Male,35,4,42933.36,3,0,0,63806.29,0
4494,15004494,Martinez,364,France,Male,54,5,159015.33,2,1,1,113220.99,1
4495,15004495,Williams,464,Germany,Male,27,6,93361.58,1,0,0,148194.02,1
4496,15004496,Johnson,429,Germany,Male,48,0,159359.02,2,1,1,112567.92,1
